image_path,mask_path,heat,particle_id,image_h,image_w,image_area,particle_area,particle_area_fraction,bbox_x,bbox_y,bbox_w,bbox_h,bbox_aspect,bbox_extent,particle_mean_intensity,particle_std_intensity,particle_min_intensity,particle_max_intensity,phase_1_area,phase_1_area_fraction_image,phase_1_area_fraction_particle,phase_1_mean_intensity,phase_1_std_intensity,phase_1_min_intensity,phase_1_max_intensity,phase_1_num_regions,phase_1_largest_region_area,phase_2_area,phase_2_area_fraction_image,phase_2_area_fraction_particle,phase_2_mean_intensity,phase_2_std_intensity,phase_2_min_intensity,phase_2_max_intensity,phase_2_num_regions,phase_2_largest_region_area,phase_3_area,phase_3_area_fraction_image,phase_3_area_fraction_particle,phase_3_mean_intensity,phase_3_std_intensity,phase_3_min_intensity,phase_3_max_intensity,phase_3_num_regions,phase_3_largest_region_area,total_phase_regions,SN,inclusion,type,class,label_match
./Heat 3 images/imgs/05607.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05607_phase_mask.png,3,5607,128,128,16384,1096,0.06689453125,57,74,40,36,1.1111111111111112,0.7611111111111111,47.38594890510949,37.02649652481988,0,134,461,0.02813720703125,0.4206204379562044,11.661605206073752,11.996674377584608,0,34,5,457,422,0.0257568359375,0.3850364963503649,57.66824644549763,12.200298584487143,36,81,7,416,213,0.01300048828125,0.1943430656934306,104.33333333333331,15.274535151688134,82,134,9,152,21,3-5607,1.0,oxide,CA,matched
./Heat 3 images/imgs/05610.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05610_phase_mask.png,3,5610,128,128,16384,280,0.01708984375,52,73,21,17,1.2352941176470589,0.7843137254901961,22.75,35.51712363675544,0,118,197,0.01202392578125,0.7035714285714286,1.9898477157360408,5.4688688385029485,0,24,1,197,42,0.0025634765625,0.15,48.66666666666666,13.238951668083136,26,71,13,10,41,0.00250244140625,0.1464285714285714,95.95121951219512,13.20375264379955,73,118,12,10,26,3-5610,1.0,sulfide,CaS,matched
./Heat 3 images/imgs/05613.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05613_phase_mask.png,3,5613,128,128,16384,315,0.01922607421875,55,80,20,20,1.0,0.7875,24.761904761904763,34.87051525955876,0,122,205,0.01251220703125,0.6507936507936508,2.31219512195122,5.526000411445269,0,23,1,205,60,0.003662109375,0.1904761904761904,45.516666666666666,13.000630326599124,25,68,6,31,50,0.0030517578125,0.1587301587301587,91.9,15.54638221580828,70,122,8,14,15,3-5613,1.0,oxy-sulfide,oxy-sulfide,matched
./Heat 3 images/imgs/05616.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05616_phase_mask.png,3,5616,128,128,16384,750,0.0457763671875,44,68,35,27,1.2962962962962965,0.7936507936507936,33.730666666666664,32.410936316140095,0,127,360,0.02197265625,0.48,6.972222222222222,8.59064772849299,0,25,12,293,272,0.0166015625,0.3626666666666667,43.5735294117647,11.436289217777958,27,67,6,243,118,0.0072021484375,0.1573333333333333,92.67796610169492,16.356142968695593,69,127,13,27,31,3-5616,1.0,oxy-sulfide,oxy-sulfide,matched
./Heat 3 images/imgs/05617.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05617_phase_mask.png,3,5617,128,128,16384,471,0.02874755859375,59,77,26,22,1.181818181818182,0.8234265734265734,26.78980891719745,33.865043481843955,0,124,309,0.01885986328125,0.6560509554140127,5.851132686084142,7.847897107396629,0,25,1,309,98,0.0059814453125,0.208067940552017,47.05102040816327,13.190420495053148,27,71,9,46,64,0.00390625,0.1358811040339702,96.859375,14.870132804026165,74,124,12,11,22,3-5617,1.0,oxy-sulfide,oxy-sulfide,matched
./Heat 3 images/imgs/05620.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05620_phase_mask.png,3,5620,128,128,16384,726,0.0443115234375,41,75,31,32,0.96875,0.7318548387096774,32.45730027548209,36.02799983033819,0,127,400,0.0244140625,0.5509641873278237,5.365,6.8001305134534,0,23,3,397,184,0.01123046875,0.2534435261707989,43.73369565217392,12.900950227674612,25,68,2,182,142,0.0086669921875,0.1955922865013774,94.16197183098592,15.830367200079326,70,127,4,74,9,3-5620,1.0,oxide,Al2O3,matched
./Heat 3 images/imgs/05622.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05622_phase_mask.png,3,5622,128,128,16384,390,0.0238037109375,42,76,24,22,1.0909090909090908,0.7386363636363636,28.94871794871795,36.64182052214187,0,124,248,0.01513671875,0.6358974358974359,4.443548387096774,7.713940480165093,0,27,1,248,79,0.00482177734375,0.2025641025641025,51.25316455696203,12.210670115481932,29,73,6,63,63,0.00384521484375,0.1615384615384615,97.44444444444444,14.521771042650672,75,124,8,20,15,3-5622,1.0,oxide,CA,matched
./Heat 3 images/imgs/05623.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05623_phase_mask.png,3,5623,128,128,16384,476,0.029052734375,56,70,25,26,0.9615384615384616,0.7323076923076923,32.8109243697479,38.88382241194952,0,125,270,0.0164794921875,0.5672268907563025,4.203703703703703,6.836123088064717,0,23,1,270,108,0.006591796875,0.226890756302521,44.28703703703704,13.661280053579606,25,71,8,82,98,0.0059814453125,0.2058823529411764,98.9795918367347,15.205382768596296,73,125,6,47,15,3-5623,1.0,oxy-sulfide,oxy-sulfide,matched
./Heat 3 images/imgs/05624.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05624_phase_mask.png,3,5624,128,128,16384,1152,0.0703125,43,60,42,36,1.1666666666666667,0.7619047619047619,53.692708333333336,36.84183087723998,0,150,380,0.023193359375,0.3298611111111111,10.544736842105262,12.38443839681203,0,36,8,373,587,0.03582763671875,0.5095486111111112,63.60817717206133,12.537363630227398,38,87,3,536,185,0.01129150390625,0.1605902777777778,110.85945945945946,15.30241915973577,89,150,12,130,23,3-5624,1.0,oxy-sulfide,oxy-sulfide,matched
./Heat 3 images/imgs/05625.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05625_phase_mask.png,3,5625,128,128,16384,13682,0.8350830078125,0,0,128,128,1.0,0.8350830078125,222.93553574038884,18.7044406146779,132,255,1079,0.06585693359375,0.0788627393655898,175.5356811862836,14.628877464155837,132,196,74,996,6720,0.41015625,0.4911562637041368,217.6520833333333,7.484990644311889,198,227,148,6257,5883,0.35906982421875,0.4299809969302733,237.66428692843783,7.036366120869668,229,255,165,4402,387,3-5625,0.0,non-inc,non-inc,matched
./Heat 3 images/imgs/05631.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05631_phase_mask.png,3,5631,128,128,16384,837,0.05108642578125,53,57,31,32,0.96875,0.84375,32.758661887694146,36.82872706242516,0,142,508,0.031005859375,0.6069295101553166,7.460629921259843,8.33291223851858,0,27,1,508,173,0.01055908203125,0.2066905615292712,48.13872832369943,13.485738671492465,29,72,10,82,156,0.009521484375,0.1863799283154122,98.08333333333331,15.357683424623003,74,142,4,110,15,3-5631,1.0,oxide,Al2O3,matched
./Heat 3 images/imgs/05633.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05633_phase_mask.png,3,5633,128,128,16384,452,0.027587890625,59,61,26,24,1.0833333333333333,0.7243589743589743,30.8783185840708,37.906332728050266,0,124,267,0.01629638671875,0.5907079646017699,3.550561797752809,6.542877139104554,0,25,2,266,102,0.0062255859375,0.2256637168141592,47.794117647058826,13.11961429019215,27,72,2,95,83,0.00506591796875,0.1836283185840708,98.0,14.71086804217266,74,124,5,46,9,3-5633,1.0,oxy-sulfide,oxy-sulfide,matched
./Heat 3 images/imgs/05635.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05635_phase_mask.png,3,5635,128,128,16384,280,0.01708984375,58,67,21,17,1.2352941176470589,0.7843137254901961,23.589285714285715,35.879449343657456,0,129,200,0.01220703125,0.7142857142857143,2.64,6.734270561835186,0,28,1,200,42,0.0025634765625,0.15,56.523809523809526,11.069559494048995,37,76,10,13,38,0.0023193359375,0.1357142857142857,97.44736842105264,12.156214283500072,78,129,13,14,24,3-5635,1.0,sulfide,CaS,matched
./Heat 3 images/imgs/05637.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05637_phase_mask.png,3,5637,128,128,16384,327,0.01995849609375,47,77,21,20,1.05,0.7785714285714286,53.48012232415902,65.54718217525857,0,201,189,0.01153564453125,0.5779816513761468,2.7883597883597884,8.792593802474572,0,41,1,189,62,0.0037841796875,0.1896024464831804,83.03225806451613,21.61911321473356,47,118,7,22,76,0.004638671875,0.2324159021406728,155.43421052631578,20.37176550129834,121,201,9,29,17,3-5637,0.0,non-inc,non-inc,matched
./Heat 3 images/imgs/05639.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05639_phase_mask.png,3,5639,128,128,16384,912,0.0556640625,35,81,37,33,1.121212121212121,0.7469287469287469,36.42872807017544,32.95140905801314,0,132,379,0.02313232421875,0.4155701754385965,6.026385224274407,7.946014441755963,0,25,9,369,402,0.0245361328125,0.4407894736842105,44.87313432835821,11.24694871287831,27,71,7,356,131,0.00799560546875,0.1436403508771929,98.47328244274809,15.678218587598892,74,132,8,31,24,3-5639,1.0,oxy-sulfide,oxy-sulfide,matched
./Heat 3 images/imgs/05641.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05641_phase_mask.png,3,5641,128,128,16384,351,0.02142333984375,56,72,23,19,1.2105263157894737,0.8032036613272311,48.43874643874644,59.42781378630748,0,187,195,0.01190185546875,0.5555555555555556,2.3743589743589744,6.79278342363189,0,32,1,195,74,0.0045166015625,0.2108262108262108,66.60810810810811,22.20105766141807,35,102,7,31,82,0.0050048828125,0.2336182336182336,141.58536585365854,23.29081846707305,105,187,6,43,14,3-5641,0.0,non-inc,non-inc,matched
./Heat 3 images/imgs/05642.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05642_phase_mask.png,3,5642,128,128,16384,261,0.01593017578125,42,75,26,16,1.625,0.6274038461538461,24.88122605363985,39.141325527044096,0,138,174,0.0106201171875,0.6666666666666666,0.6436781609195402,2.99415910899585,0,21,1,174,48,0.0029296875,0.1839080459770115,48.35416666666666,16.781052786964498,26,74,11,14,39,0.00238037109375,0.1494252873563218,104.12820512820512,16.94512937687252,79,138,12,8,24,3-5642,0.0,non-inc,non-inc,matched
./Heat 3 images/imgs/05645.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05645_phase_mask.png,3,5645,128,128,16384,1353,0.08258056640625,35,59,43,41,1.048780487804878,0.7674418604651163,39.36437546193644,31.449150206397576,0,151,574,0.0350341796875,0.4242424242424242,10.64459930313589,10.444435547155024,0,30,12,560,631,0.03851318359375,0.4663710273466371,50.63708399366086,11.571858607142152,32,76,12,548,148,0.009033203125,0.1093865484109386,102.6891891891892,17.23323758673814,78,151,17,61,41,3-5645,1.0,oxy-sulfide,oxy-sulfide,matched
./Heat 3 images/imgs/05647.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05647_phase_mask.png,3,5647,128,128,16384,430,0.0262451171875,43,68,25,23,1.0869565217391304,0.7478260869565218,31.123255813953488,37.883188498264296,0,125,249,0.01519775390625,0.5790697674418605,3.5180722891566263,6.330955590870107,0,22,2,248,92,0.005615234375,0.213953488372093,44.05434782608695,12.741036175897891,24,69,3,52,89,0.00543212890625,0.2069767441860465,94.98876404494382,16.437484144152627,72,125,6,39,11,3-5647,1.0,oxide,CA,matched
./Heat 3 images/imgs/05648.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05648_phase_mask.png,3,5648,128,128,16384,929,0.05670166015625,47,77,44,29,1.5172413793103448,0.7280564263322884,41.55220667384284,34.284815387788285,0,132,346,0.0211181640625,0.3724434876210979,6.332369942196531,8.687040619808036,0,27,6,339,434,0.0264892578125,0.4671689989235737,49.68433179723503,11.970177367628738,29,73,4,394,149,0.00909423828125,0.1603875134553283,99.6510067114094,16.959852385745098,75,132,11,45,21,3-5648,1.0,oxide,CA,matched
./Heat 3 images/imgs/05650.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05650_phase_mask.png,3,5650,128,128,16384,296,0.01806640625,99,68,21,19,1.105263157894737,0.7418546365914787,40.15878378378378,54.90210997404289,0,172,181,0.01104736328125,0.6114864864864865,1.4917127071823204,5.814459766005911,0,29,2,180,50,0.0030517578125,0.1689189189189189,59.92,17.867109447249714,33,95,10,17,65,0.00396728515625,0.2195945945945946,132.63076923076923,19.282969154367382,99,172,7,23,19,3-5650,0.0,non-inc,non-inc,matched
./Heat 3 images/imgs/05655.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05655_phase_mask.png,3,5655,128,128,16384,967,0.05902099609375,42,66,37,35,1.0571428571428572,0.7467181467181467,25.917269906928645,31.493788583313684,0,142,669,0.04083251953125,0.6918304033092038,7.8475336322869955,7.669991652142532,0,27,1,669,178,0.0108642578125,0.1840744570837642,47.67977528089887,12.684757550178272,28,70,5,127,120,0.00732421875,0.124095139607032,94.375,14.72359925425845,72,142,13,42,19,3-5655,1.0,oxide,CA,matched
./Heat 3 images/imgs/05656.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05656_phase_mask.png,3,5656,128,128,16384,318,0.0194091796875,55,78,23,19,1.2105263157894737,0.7276887871853547,40.17924528301887,52.71976414501372,0,205,191,0.01165771484375,0.60062893081761,2.2408376963350785,6.794254373511645,0,33,2,190,70,0.0042724609375,0.220125786163522,67.7,19.108973210061738,37,99,10,19,57,0.00347900390625,0.1792452830188679,133.50877192982455,20.96038268618903,103,205,14,15,26,3-5656,0.0,non-inc,non-inc,matched
./Heat 3 images/imgs/05657.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05657_phase_mask.png,3,5657,128,128,16384,998,0.0609130859375,40,65,36,36,1.0,0.7700617283950617,34.824649298597194,33.930293887820696,0,141,491,0.02996826171875,0.4919839679358717,7.54989816700611,8.050189748039903,0,25,3,483,348,0.021240234375,0.3486973947895792,44.69827586206897,11.98146544746208,27,70,9,257,159,0.00970458984375,0.1593186372745491,97.44025157232704,16.749201124277278,72,141,9,77,21,3-5657,1.0,oxide,CA,matched
./Heat 3 images/imgs/05659.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05659_phase_mask.png,3,5659,128,128,16384,383,0.02337646484375,25,84,51,13,3.923076923076923,0.5776772247360482,30.266318537859007,35.703626115262146,0,122,211,0.01287841796875,0.5509138381201044,3.042654028436019,6.340502511871792,0,22,3,173,101,0.00616455078125,0.2637075718015665,43.881188118811885,11.739994373733932,24,67,15,44,71,0.00433349609375,0.185378590078329,91.80281690140843,17.54962358114026,69,122,22,11,40,3-5659,0.0,non-inc,non-inc,matched
./Heat 3 images/imgs/05665.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05665_phase_mask.png,3,5665,128,128,16384,654,0.0399169921875,40,54,31,28,1.1071428571428572,0.7534562211981567,39.63455657492355,40.4138313710514,0,131,327,0.01995849609375,0.5,5.629969418960244,8.047304010283643,0,27,2,326,182,0.0111083984375,0.2782874617737003,50.62637362637363,14.516113329334186,29,76,3,180,145,0.00885009765625,0.2217125382262997,102.52413793103447,15.54618603127166,77,131,3,56,8,3-5665,1.0,oxide,CA,matched
./Heat 3 images/imgs/05670.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05670_phase_mask.png,3,5670,128,128,16384,368,0.0224609375,48,66,21,23,0.9130434782608696,0.7619047619047619,56.46467391304348,64.09206058731807,0,204,197,0.01202392578125,0.5353260869565217,3.355329949238578,9.111026092857903,0,39,2,196,78,0.0047607421875,0.2119565217391304,77.6923076923077,21.529531115636765,42,114,5,32,93,0.00567626953125,0.2527173913043478,151.16129032258064,19.22715951073368,117,204,6,51,13,3-5670,0.0,non-inc,non-inc,matched
./Heat 3 images/imgs/05671.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05671_phase_mask.png,3,5671,128,128,16384,1285,0.07843017578125,38,59,41,40,1.025,0.7835365853658537,21.442801556420232,25.546189888752792,0,117,714,0.0435791015625,0.5556420233463035,6.067226890756302,5.306142140077427,0,15,6,697,430,0.0262451171875,0.3346303501945525,26.404651162790696,9.357199777124046,17,55,37,265,141,0.00860595703125,0.1097276264591439,84.17021276595744,18.1931938979952,57,117,8,57,51,3-5671,1.0,oxide,CA,matched
./Heat 3 images/imgs/05672.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05672_phase_mask.png,3,5672,128,128,16384,410,0.0250244140625,58,74,23,22,1.0454545454545454,0.8102766798418972,30.18536585365853,37.04644126271786,0,126,236,0.014404296875,0.5756097560975609,2.7203389830508478,5.414020707761797,0,22,1,236,87,0.00531005859375,0.2121951219512195,43.97701149425287,12.448493433744618,24,67,6,39,87,0.00531005859375,0.2121951219512195,90.89655172413794,17.636843934544032,69,126,5,29,12,3-5672,1.0,oxide,CA,matched
./Heat 3 images/imgs/05673.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05673_phase_mask.png,3,5673,128,128,16384,1182,0.0721435546875,35,57,42,36,1.1666666666666667,0.7817460317460317,31.624365482233504,31.09919746781621,0,126,558,0.0340576171875,0.4720812182741117,7.304659498207886,6.637328980483764,0,19,3,553,377,0.02301025390625,0.3189509306260575,33.27586206896552,9.830568675832485,21,58,30,312,247,0.01507568359375,0.2089678510998308,84.04453441295547,17.119076903092584,59,126,19,187,52,3-5673,1.0,oxide,CA,matched
./Heat 3 images/imgs/05676.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05676_phase_mask.png,3,5676,128,128,16384,888,0.05419921875,40,56,34,33,1.0303030303030305,0.7914438502673797,25.51463963963964,31.83137245183496,0,127,645,0.03936767578125,0.7263513513513513,8.75968992248062,8.021652088530974,0,28,1,645,134,0.0081787109375,0.1509009009009009,47.57462686567164,12.13689137808596,30,72,11,62,109,0.00665283203125,0.1227477477477477,97.54128440366972,15.667726490980712,73,127,10,28,22,3-5676,1.0,oxide,CA,matched
./Heat 3 images/imgs/05678.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05678_phase_mask.png,3,5678,128,128,16384,5097,0.31109619140625,0,0,128,95,1.3473684210526315,0.4191611842105263,196.25426721600945,26.26009889050444,92,255,864,0.052734375,0.1695114773396115,156.7037037037037,13.095630639191624,92,171,355,14,2446,0.1492919921875,0.4798901314498724,189.85363859362224,8.975928621050123,175,204,107,714,1787,0.10906982421875,0.350598391210516,224.1376608841634,13.559009778717195,208,255,279,174,741,3-5678,0.0,non-inc,non-inc,matched
./Heat 3 images/imgs/05679.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05679_phase_mask.png,3,5679,128,128,16384,324,0.019775390625,55,83,21,20,1.05,0.7714285714285715,29.438271604938272,39.02095691412669,0,150,203,0.01239013671875,0.6265432098765432,2.2019704433497536,5.810945681505904,0,27,1,203,62,0.0037841796875,0.191358024691358,53.5,13.135460501278406,31,75,8,12,59,0.00360107421875,0.1820987654320987,97.864406779661,14.872859626233584,77,150,7,21,16,3-5679,1.0,oxide,oth-oxide,matched
./Heat 3 images/imgs/05684.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05684_phase_mask.png,3,5684,128,128,16384,641,0.03912353515625,35,65,45,17,2.647058823529412,0.8379084967320262,36.63494539781591,38.59382022793818,0,154,357,0.02178955078125,0.5569422776911076,6.742296918767507,8.384040346950282,0,29,1,357,155,0.00946044921875,0.2418096723868954,53.23870967741936,13.413562645740194,31,75,8,56,129,0.00787353515625,0.2012480499219968,99.4108527131783,15.669855721819768,77,154,7,42,16,3-5684,1.0,sulfide,CaS,matched
./Heat 3 images/imgs/05686.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05686_phase_mask.png,3,5686,128,128,16384,1012,0.061767578125,34,64,35,38,0.9210526315789472,0.7609022556390977,38.70652173913044,32.12727648316633,0,129,354,0.0216064453125,0.3498023715415019,7.163841807909605,8.52555102434796,0,23,12,330,468,0.028564453125,0.4624505928853755,40.82264957264957,11.175778899271666,25,66,11,385,190,0.0115966796875,0.1877470355731225,92.26315789473684,17.929810828435706,68,129,5,94,28,3-5686,1.0,oxy-sulfide,oxy-sulfide,matched
./Heat 3 images/imgs/05687.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05687_phase_mask.png,3,5687,128,128,16384,828,0.050537109375,37,64,35,31,1.1290322580645162,0.7631336405529954,31.559178743961358,31.49077965357912,0,143,377,0.02301025390625,0.4553140096618358,6.994694960212201,7.560891522159837,0,20,12,342,310,0.0189208984375,0.3743961352657005,34.70645161290322,10.717830650862233,22,62,5,300,141,0.00860595703125,0.1702898550724637,90.3191489361702,18.169149735542657,63,143,6,51,23,3-5687,1.0,oxy-sulfide,oxy-sulfide,matched
./Heat 3 images/imgs/05688.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05688_phase_mask.png,3,5688,128,128,16384,1535,0.09368896484375,41,57,43,45,0.9555555555555556,0.7932816537467701,23.658631921824103,24.07102848780271,0,121,936,0.05712890625,0.609771986970684,9.441239316239315,7.025348499613263,0,21,5,931,469,0.02862548828125,0.3055374592833876,34.88059701492537,10.62455953511556,23,59,59,322,130,0.0079345703125,0.0846905537459283,85.53846153846153,18.44290726546026,61,121,19,38,83,3-5688,1.0,oxide,CA,matched
./Heat 3 images/imgs/05692.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05692_phase_mask.png,3,5692,128,128,16384,371,0.02264404296875,57,72,22,21,1.0476190476190477,0.803030303030303,33.318059299191376,39.23893457435072,0,134,213,0.01300048828125,0.5741239892183289,2.8215962441314555,6.403938289913385,0,26,2,212,69,0.00421142578125,0.1859838274932614,50.47826086956522,11.945053788866067,31,71,16,14,89,0.00543212890625,0.2398921832884097,93.0,13.90901413319087,73,134,7,26,25,3-5692,1.0,sulfide,CaS,matched
./Heat 3 images/imgs/05693.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05693_phase_mask.png,3,5693,128,128,16384,1208,0.07373046875,54,57,40,40,1.0,0.755,52.99503311258278,41.491321702911954,0,168,435,0.02655029296875,0.3600993377483443,9.664367816091954,10.5295422067202,0,31,6,427,464,0.0283203125,0.3841059602649007,54.872844827586206,13.599053739014751,33,82,3,461,309,0.01885986328125,0.2557947019867549,111.1747572815534,16.217829804935814,84,168,2,308,11,3-5693,1.0,oxy-sulfide,oxy-sulfide,matched
./Heat 3 images/imgs/05694.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05694_phase_mask.png,3,5694,128,128,16384,14595,0.89080810546875,0,0,128,128,1.0,0.89080810546875,225.0071942446043,16.01926350773353,128,255,501,0.03057861328125,0.0343268242548818,170.5548902195609,17.6662189066311,128,194,40,460,7547,0.46063232421875,0.5170948955121617,217.91268053531203,7.383559752187351,196,227,69,7325,6547,0.39959716796875,0.4485782802329565,237.35222239193524,6.929942196654212,229,255,139,5994,248,3-5694,1.0,oxide,CA,matched
./Heat 3 images/imgs/05696.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05696_phase_mask.png,3,5696,128,128,16384,421,0.02569580078125,60,67,27,21,1.2857142857142858,0.7425044091710759,60.78384798099763,63.11004095073536,0,196,211,0.01287841796875,0.501187648456057,4.672985781990521,10.669182270765274,0,41,2,210,91,0.00555419921875,0.2161520190023753,78.91208791208791,21.0272708076594,44,110,12,22,119,0.00726318359375,0.2826603325415677,146.41176470588235,19.61581070613505,113,196,3,96,17,3-5696,0.0,non-inc,non-inc,matched
./Heat 3 images/imgs/05697.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05697_phase_mask.png,3,5697,128,128,16384,667,0.04071044921875,44,54,40,23,1.7391304347826086,0.725,13.03448275862069,18.732881516730615,0,114,477,0.02911376953125,0.7151424287856072,4.763102725366877,4.697166862760712,0,14,2,475,158,0.0096435546875,0.2368815592203898,24.075949367088608,7.9711062902904,16,52,44,65,32,0.001953125,0.047976011994003,81.8125,17.880571684093326,54,114,22,4,68,3-5697,0.0,non-inc,non-inc,matched
./Heat 3 images/imgs/05698.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05698_phase_mask.png,3,5698,128,128,16384,764,0.046630859375,35,77,84,12,7.0,0.7579365079365079,51.46596858638743,43.73079406683911,0,184,333,0.02032470703125,0.4358638743455497,9.516516516516516,12.015650349889858,0,35,5,329,246,0.0150146484375,0.3219895287958115,62.84146341463415,14.350833107055063,38,86,29,72,185,0.01129150390625,0.2421465968586387,111.84864864864863,19.44719283044883,89,184,34,24,68,3-5698,0.0,non-inc,non-inc,matched
./Heat 3 images/imgs/05699.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05699_phase_mask.png,3,5699,128,128,16384,266,0.0162353515625,51,69,19,18,1.0555555555555556,0.7777777777777778,23.18045112781955,36.23551503942539,0,125,184,0.01123046875,0.6917293233082706,1.0380434782608696,3.7494446658748632,0,23,1,184,36,0.002197265625,0.1353383458646616,47.69444444444444,12.39807208230476,25,68,15,9,46,0.0028076171875,0.1729323308270676,92.56521739130434,13.054488106982584,73,125,10,14,26,3-5699,1.0,other,other,matched
./Heat 3 images/imgs/05700.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05700_phase_mask.png,3,5700,128,128,16384,369,0.02252197265625,43,66,27,19,1.4210526315789471,0.7192982456140351,50.64227642276423,57.997868863001145,0,177,209,0.01275634765625,0.5663956639566395,4.956937799043062,11.293943933378351,0,41,2,208,87,0.00531005859375,0.2357723577235772,81.33333333333333,18.454458805622806,45,112,6,26,73,0.00445556640625,0.1978319783197832,144.86301369863014,16.010540251246947,116,177,10,19,18,3-5700,0.0,non-inc,non-inc,matched
./Heat 3 images/imgs/05701.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05701_phase_mask.png,3,5701,128,128,16384,307,0.01873779296875,66,68,22,19,1.1578947368421053,0.7344497607655502,24.332247557003257,34.13882898012402,0,116,206,0.0125732421875,0.6710097719869706,2.587378640776699,6.3985462489029175,0,26,1,206,59,0.00360107421875,0.1921824104234527,52.13559322033898,11.96245202901122,29,71,12,19,42,0.0025634765625,0.1368078175895765,91.92857142857144,11.949084159252456,74,116,12,10,25,3-5701,0.0,non-inc,non-inc,matched
./Heat 3 images/imgs/05707.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_05707_phase_mask.png,3,5707,128,128,16384,401,0.02447509765625,45,58,25,21,1.1904761904761905,0.7638095238095238,28.82294264339152,34.76004058205394,0,120,220,0.013427734375,0.5486284289276808,2.0727272727272728,4.503956020512494,0,18,2,218,86,0.0052490234375,0.2144638403990025,36.93023255813954,11.407658278006808,21,59,12,24,95,0.00579833984375,0.2369077306733167,83.43157894736842,15.382596202461334,61,120,3,49,17,3-5707,1.0,oxy-sulfide,oxy-sulfide,matched
